Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,is_near_payday,month_sin,month_cos,dow_sin,dow_cos,is_public_holiday,is_tet,days_to_tet,days_since_tet,is_commercial_event,active_promos,total_discount_value,max_discount_value,stackable_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365,rev_rolling_mean_7,cogs_rolling_mean_7,rev_rolling_std_7,cogs_rolling_std_7,rev_rolling_mean_14,cogs_rolling_mean_14,rev_rolling_std_14,cogs_rolling_std_14,rev_rolling_mean_30,cogs_rolling_mean_30,rev_rolling_std_30,cogs_rolling_std_30
2019-01-02,857486.8,611460.51,Train,2019,1,2,2,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,33,1,0,1.0,20.0,20.0,0.0,2430742.1,2422276.45,1989426.16,1906954.63,1548668.19,1537872.76,1855981.25,1750191.91,3624718.09,3245091.67,3405363.5928571424,3348617.817142857,1114178.2574162106,1110054.2452223906,2537222.4535714285,2479780.7807142856,1200139.902869046,1195158.4820144856,2050251.315,2004886.3833333333,956579.9666169103,946535.7456211033
2019-01-03,1095516.84,931676.57,Train,2019,1,3,3,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,32,2,0,0.0,0.0,0.0,0.0,857486.8,611460.51,2379859.2,2336594.02,2111859.13,1955020.76,1606060.57,1508604.3,1228388.32,997328.86,3243657.9699999997,3163547.228571429,1399530.606689421,1447250.3862854822,2487852.354285714,2413608.477142857,1256812.631037672,1274343.7660990583,2016968.1666666667,1966928.6699999997,980640.6251413372,979364.8604052241
2019-01-04,1356732.44,1032253.29,Train,2019,1,4,4,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,31,3,0,0.0,0.0,0.0,0.0,1095516.84,931676.57,4637468.16,4553417.55,1795780.71,1747996.02,1085024.44,1036671.25,1209588.0,943742.57,3060180.4899999998,2962844.735714286,1601292.6868646296,1662459.3567248886,2415256.4764285716,2340512.463571429,1308491.7589715063,1330771.7121116433,1999950.0423333333,1947697.7456666667,992377.2230564,994226.4571184848
2019-01-05,1752585.71,1344358.95,Train,2019,1,5,5,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,30,4,0,0.0,0.0,0.0,0.0,1356732.44,1032253.29,4597405.16,4592577.25,1497206.71,1451328.96,942014.91,946159.68,1515574.79,1226621.86,2591503.958571429,2459821.27,1541704.9350944904,1633435.0247193056,2383895.8857142855,2289387.9828571426,1329572.313544067,1368499.1189331412,2009006.9756666669,1947550.4803333334,984951.3066433901,994366.3693439997
2019-01-06,1660128.37,1324455.7,Train,2019,1,6,6,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,29,5,0,0.0,0.0,0.0,0.0,1752585.71,1344358.95,3975279.59,3817470.28,1221387.72,1203158.82,1200649.15,1205634.51,1836672.15,1424469.16,2185101.1799999997,1995790.0842857142,1277049.0926512168,1366076.7064715282,2402137.242857143,2281747.2678571427,1318174.4183745983,1373826.4228217276,2036026.0023333335,1960823.7893333333,965600.084645012,983132.5880222417
2019-01-07,1936096.71,1554210.1,Train,2019,1,7,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,28,6,0,0.0,0.0,0.0,0.0,1660128.37,1324455.7,3827364.78,3811034.54,2110373.43,2051630.86,1453175.2,1434521.0,1476050.73,1224918.4,1854365.2914285713,1639645.1442857143,1007495.279222441,1113649.406219472,2433475.8607142856,2290411.330714286,1292917.0230513138,1366865.8901861722,2051341.9763333334,1964784.495666667,955483.7978979563,980220.3088920792
2019-01-08,1715399.79,1347590.83,Train,2019,1,8,1,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,27,7,0,0.0,0.0,0.0,0.0,1936096.71,1554210.1,2430742.1,2422276.45,1398293.31,1329598.03,1834112.01,1791856.09,2536686.97,2085102.3,1584184.1385714284,1317241.652857143,531232.604624552,578222.7309915727,2421027.5235714284,2254881.2764285714,1297099.3958091917,1379952.4366138002,2067439.36,1968774.1323333336,949105.4510576944,978229.1919672218
2019-01-09,1858318.85,1516237.67,Train,2019,1,9,2,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,26,8,0,0.0,0.0,0.0,0.0,1715399.79,1347590.83,857486.8,611460.51,1989426.16,1906954.63,1719022.37,1695031.78,2729162.63,2140605.04,1481992.3800000001,1163715.1357142858,391727.7025731425,321681.93121121195,2443677.9864285714,2256166.4764285716,1280529.0845265721,1379032.470160074,2063482.286,1953965.2903333334,950358.4444129665,984343.4334768656
2019-01-10,1259650.79,1032558.86,Train,2019,1,10,3,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,25,9,0,0.0,0.0,0.0,0.0,1858318.85,1516237.67,1095516.84,931676.57,2379859.2,2336594.02,1670763.83,1670771.64,2434343.96,1884221.76,1624968.387142857,1292969.0157142857,296991.2961747402,232097.894683007,2434313.1785714286,2228258.1221428574,1284579.679061775,1390548.8306746143,2068125.502,1948005.4866666668,948956.7162695567,986504.1235015013
2019-01-11,2153841.45,1671962.72,Train,2019,1,11,4,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,24,10,0,0.0,0.0,0.0,0.0,1259650.79,1032558.86,1356732.44,1032253.29,4637468.16,4553417.55,1416824.27,1409602.12,2183840.91,1845305.97,1648416.0942857142,1307380.7714285715,251168.0782662539,207783.51043303878,2354298.2921428573,2135112.7535714284,1322559.2182989975,1425958.08222707,2054421.7340000002,1926731.7273333333,957819.8645538876,999484.8314443191
2019-01-12,2073990.81,1674370.35,Train,2019,1,12,5,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,23,11,0,0.0,0.0,0.0,0.0,2153841.45,1671962.72,1752585.71,1344358.95,4597405.16,4592577.25,1605917.55,1631146.11,2862550.24,2341061.28,1762288.81,1398767.832857143,276320.7344048436,207287.08934645567,2176896.384285714,1929294.5514285713,1147768.2592455982,1246746.1616912573,2078988.9733333332,1935477.0806666666,950324.7207549867,995945.5341100743
2019-01-13,3354624.45,2671314.89,Train,2019,1,13,6,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,22,12,0,0.0,0.0,0.0,0.0,2073990.81,1674370.35,1660128.37,1324455.7,3975279.59,3817470.28,1986080.6,1901692.62,2753366.32,2271479.73,1808203.8242857144,1445912.3185714283,300118.18684994185,229218.17396214197,1996652.502142857,1720851.2014285715,912424.1812683567,983342.7560242366,2094591.4153333334,1936917.8886666668,946123.1328997745,995521.260234054
2019-01-14,2361690.18,1807957.6,Train,2019,1,14,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,21,13,0,0.0,0.0,0.0,0.0,3354624.45,2671314.89,1936096.71,1554210.1,3827364.78,3811034.54,1761139.67,1649696.47,2226116.52,1762940.79,2050274.692857143,1638320.7742857144,645462.0864239733,507109.2063030322,1952319.9921428573,1638982.9592857142,819208.8107758565,831322.1453430338,2140209.543666667,1962571.9643333335,973312.8415465354,1004458.4918875855
2019-01-15,1504083.3,1181548.42,Train,2019,1,15,1,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,20,14,0,0.0,0.0,0.0,0.0,2361690.18,1807957.6,1715399.79,1347590.83,2430742.1,2422276.45,1956185.08,1973002.66,3128561.64,2520530.26,2111073.7600000002,1674570.417142857,652915.9131631136,509159.8101386386,1847628.9492857144,1495906.0350000001,633833.7549182561,555282.664929724,2160227.894,1967847.3353333331,971421.5749258165,1003173.3895640897
2019-01-16,1724908.79,1349961.65,Train,2019,1,16,2,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,19,15,0,0.0,0.0,0.0,0.0,1504083.3,1181548.42,1858318.85,1516237.67,857486.8,611460.51,1975625.37,2012021.47,3770286.85,3022848.85,2080885.69,1650850.072857143,678637.7812663779,530358.169807579,1781439.035,1407282.6042857144,616401.1665379952,491395.648469209,2145157.8346666666,1941465.5273333334,978179.4396479675,1013388.1043216318
2019-01-17,2280332.07,1816414.62,Train,2019,1,17,3,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,18,16,0,0.0,0.0,0.0,0.0,1724908.79,1349961.65,1259650.79,1032558.86,1095516.84,931676.57,1917848.83,1813056.96,3240996.79,2645347.64,2061827.11,1627096.3557142857,687742.2455321499,541008.6875688205,1843397.7485714287,1460032.6857142858,557129.9227591135,435898.9627217792,2136800.615333333,1919396.8666666667,980745.4620368097,1018991.9963778824
2019-01-18,1474326.17,1227149.16,Train,2019,1,18,4,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,17,17,0,0.0,0.0,0.0,0.0,2280332.07,1816414.62,2153841.45,1671962.72,1356732.44,1032253.29,1548668.19,1537872.76,2110305.53,1667911.37,2207638.7214285717,1739075.75,590672.8881427944,474470.45540606516,1928027.4078571429,1523228.2607142855,523775.788749467,417136.68138166476,2148883.3899999997,1919508.7886666667,980187.6978721417,1018980.0979980255
2019-01-19,1754206.62,1335367.18,Train,2019,1,19,5,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,16,18,0,0.0,0.0,0.0,0.0,1474326.17,1227149.16,2073990.81,1674370.35,1752585.71,1344358.95,2111859.13,1955020.76,2086549.59,1700643.75,2110565.11,1675530.9557142856,653485.132978138,513165.40005911107,1936426.9600000002,1537149.3942857143,514775.01715342666,402485.77451942395,2146405.3226666665,1909151.3353333334,981850.025434895,1024556.9312400749
2019-01-20,3160071.59,2517012.51,Train,2019,1,20,6,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,15,19,0,0.0,0.0,0.0,0.0,1754206.62,1335367.18,3354624.45,2671314.89,1660128.37,1324455.7,1795780.71,1747996.02,2418121.84,2008335.01,2064881.6542857143,1627101.9314285715,667495.5382164647,529043.9209014473,1936542.7392857145,1536507.125,514730.6687182957,402824.1183705341,2134483.572333333,1888496.2159999998,984451.8383688064,1029832.853685363
2019-01-21,2299476.91,1856585.16,Train,2019,1,21,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,14,20,0,0.0,0.0,0.0,0.0,3160071.59,2517012.51,2361690.18,1807957.6,1936096.71,1554210.1,1497206.71,1451328.96,2484308.01,1971853.24,2037088.3885714284,1605058.7342857143,606066.4179902003,479145.7048190979,2043681.5407142858,1621689.7542857144,601551.5466966191,474286.0539763593,2179959.935,1914130.099,999660.035421541,1035768.8305092445
2019-01-22,2108562.98,1708188.75,Train,2019,1,22,1,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,13,21,0,0.0,0.0,0.0,0.0,2299476.91,1856585.16,1504083.3,1181548.42,1715399.79,1347590.83,1221387.72,1203158.82,3315490.36,2730843.03,2028200.7785714285,1612005.5285714285,600947.516287277,482915.3525115394,2069637.2692857143,1643287.972857143,604385.2821503198,477848.2200448807,2206702.275,1927638.639,991462.9240769262,1032161.2267727368
2019-01-23,1826741.5,1369479.14,Train,2019,1,23,2,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,12,22,0,0.0,0.0,0.0,0.0,2108562.98,1708188.75,1724908.79,1349961.65,1858318.85,1516237.67,2110373.43,2051630.86,4611238.46,3755442.15,2114555.0185714285,1687239.8614285714,554735.2330472034,444143.34811139083,2097720.354285714,1669044.9671428571,595731.6241769923,470343.031137568,2236274.783666667,1944472.97,974140.0047295288,1024024.0525895248
2019-01-24,2523490.79,2014906.08,Train,2019,1,24,3,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,11,23,0,0.0,0.0,0.0,0.0,1826741.5,1369479.14,2280332.07,1816414.62,1259650.79,1032558.86,1398293.31,1329598.03,3270861.1,2653232.42,2129102.5485714287,1690028.0742857142,544046.2750435285,441727.8097221127,2095464.8292857145,1658562.2149999999,596766.6352483073,475616.5675813802,2226820.386,1921734.5793333335,976776.8690626199,1029123.4403192251
2019-01-25,2014411.34,1674040.36,Train,2019,1,25,4,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,10,24,0,0.0,0.0,0.0,0.0,2523490.79,2014906.08,1474326.17,1227149.16,2153841.45,1671962.72,1989426.16,1906954.63,2275701.54,1820602.61,2163839.5085714282,1718383.997142857,562752.64229022,457289.93327047984,2185739.1149999998,1728729.8735714287,554715.7471530054,447808.0200756491,2264326.9686666667,1944578.181,965402.4068389365,1023114.8676263898
2019-01-26,2940618.52,2385985.7,Train,2019,1,26,5,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,9,25,0,0.0,0.0,0.0,0.0,2014411.34,1674040.36,1754206.62,1335367.18,2073990.81,1674370.35,2379859.2,2336594.02,2897617.42,2400983.47,2240994.532857143,1782225.597142857,483971.94607310527,405546.7383918297,2175779.8214285714,1728878.2764285712,556581.0053607884,447788.1042340067,2265159.8079999997,1936814.372,965167.8246953515,1024293.2604295866
2019-01-27,4391507.1,3459322.38,Train,2019,1,27,6,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,8,26,0,0.0,0.0,0.0,0.0,2940618.52,2385985.7,3160071.59,2517012.51,3354624.45,2671314.89,4637468.16,4553417.55,3617772.88,2965865.28,2410481.947142857,1932313.9571428574,492747.8113578622,407014.9768537954,2237681.8007142856,1779707.9442857143,591487.2170607484,480330.99981654546,2283851.7853333335,1938460.7613333336,972865.0504562884,1024997.4535626887
2019-01-28,4748349.69,3779471.66,Train,2019,1,28,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,7,27,0,0.0,0.0,0.0,0.0,4391507.1,3459322.38,2299476.91,1856585.16,2361690.18,1807957.6,4597405.16,4592577.25,3128272.36,2453931.52,2586401.305714286,2066929.652857143,875856.2583857068,690048.2803561342,2311744.847142857,1835994.1935714285,777706.2186823373,619001.6790703349,2275653.0833333335,1901990.9223333332,953183.596862228,945097.9368394762
2019-01-29,4822586.51,3839462.75,Train,2019,1,29,1,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,6,28,0,0.0,0.0,0.0,0.0,4748349.69,3779471.66,2108562.98,1708188.75,1504083.3,1181548.42,3975279.59,3817470.28,5197360.04,4086899.16,2936240.2742857146,2341627.7242857143,1178822.095148529,932500.3916676883,2482220.5264285714,1976816.6264285713,1014905.5180077285,807646.4015220584,2280684.5676666666,1874887.4026666665,966171.7281241573,874282.6479494928
2019-01-30,3962494.16,3161585.88,Train,2019,1,30,2,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,5,29,0,1.0,15.0,15.0,1.0,4822586.51,3839462.75,1826741.5,1369479.14,1724908.79,1349961.65,3827364.78,3811034.54,5706924.49,4618954.53,3323957.9214285715,2646095.4385714284,1301198.600793231,1033658.7597444211,2719256.4699999997,2166667.65,1147719.735957365,911979.948074677,2308928.131666667,1875620.485,1027833.8230450148,875975.244580374
2019-01-31,3557233.24,2914824.87,Train,2019,1,31,3,0,1,0,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,4,30,0,1.0,15.0,15.0,1.0,3962494.16,3161585.88,2523490.79,2014906.08,2280332.07,1816414.62,2430742.1,2422276.45,5009601.43,4199624.93,3629065.444285714,2902110.6871428574,1130865.7527224426,874440.5028832915,2879083.9964285716,2296069.3807142857,1154378.7076983072,915701.6148690063,2313432.444333333,1853972.1963333334,1034988.768157329,833490.0910647748
2019-02-01,2922884.32,2311260.65,Train,2019,2,1,4,0,1,1,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,3,31,0,1.0,15.0,15.0,1.0,3557233.24,2914824.87,2014411.34,1674040.36,1474326.17,1227149.16,857486.8,611460.51,3670728.79,3012405.31,3776742.9371428574,3030670.5142857144,1024967.3295753172,783710.5534913114,2970291.2228571433,2374527.2557142857,1153876.1606412074,918495.1550942229,2350982.1489999997,1870390.4770000002,1059535.1975490646,849763.0115362682
2019-02-02,1988116.58,1648391.91,Train,2019,2,2,5,1,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,2,32,0,1.0,15.0,15.0,1.0,2922884.32,2311260.65,2940618.52,2385985.7,1754206.62,1335367.18,1095516.84,931676.57,4258063.02,3505527.95,3906524.791428571,3121701.9842857146,796733.6162993552,619719.2196906267,3073759.6621428574,2451963.790714286,1071413.4606398256,858030.3867958141,2419828.7330000005,1927050.4816666667,1025707.1300490539,819040.0028386071
2019-02-03,2075616.33,1663159.13,Train,2019,2,3,6,1,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,33,0,1.0,15.0,15.0,1.0,1988116.58,1648391.91,4391507.1,3459322.38,3160071.59,2517012.51,1356732.44,1032253.29,1981564.16,1568068.11,3770453.0857142857,3016331.442857143,1034924.5792865176,801660.2495805887,3090467.5164285717,2474322.7,1050880.2531713482,830326.6625722339,2449582.057666667,1950940.9930000002,998554.0229478651,799217.8922790439
2019-02-04,1690969.52,1412906.86,Train,2019,2,4,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,0,0,1.0,15.0,15.0,1.0,2075616.33,1663159.13,4748349.69,3779471.66,2299476.91,1856585.16,1752585.71,1344358.95,2874335.62,2202119.84,3439611.5471428568,2759736.692857143,1165259.912581582,915596.6372030404,3013006.4264285713,2413333.172857143,1084776.3364510164,857852.3527722837,2473544.8540000003,1971971.1876666665,979875.0373531503,782332.7445625099
2019-02-05,1648913.11,1341931.74,Train,2019,2,5,1,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,0,0,1.0,15.0,15.0,1.0,1690969.52,1412906.86,4822586.51,3839462.75,2108562.98,1708188.75,1660128.37,1324455.7,3130745.66,2498095.83,3002842.951428572,2421656.007142857,1165945.235443711,913227.2953135174,2969541.6128571434,2381641.8657142855,1126936.782490633,887679.0082265486,2471490.9809999997,1974256.118,981501.5430319047,780534.5283318427
2019-02-06,2019237.55,1620812.0,Train,2019,2,6,2,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,1.0,15.0,15.0,1.0,1648913.11,1341931.74,3962494.16,3161585.88,1826741.5,1369479.14,1936096.71,1554210.1,3339473.15,2568216.59,2549461.0371428574,2064865.862857143,934464.4658361191,738064.884341004,2936709.479285714,2355480.6507142857,1160156.116911349,914058.51518895,2471117.139,1974838.6526666665,981823.3208018573,780039.205535676
2019-02-07,1807804.86,1498934.77,Train,2019,2,7,3,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,0,0,1.0,15.0,15.0,1.0,2019237.55,1620812.0,3557233.24,2914824.87,2523490.79,2014906.08,1715399.79,1347590.83,2805812.6,2202832.26,2271852.95,1844755.3085714285,705260.4267407206,566228.3234032745,2950459.197142857,2373432.9978571427,1147056.0264802363,895482.9222235741,2473888.5003333334,1977058.7159999998,980377.3350803723,778894.7149880448
2019-02-08,1887002.96,1514639.32,Train,2019,2,8,4,0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,1.0,15.0,15.0,1.0,1807804.86,1498934.77,2922884.32,2311260.65,2014411.34,1674040.36,1858318.85,1516237.67,2150875.76,1718669.78,2021934.6099999999,1642485.2942857142,430170.0284756994,319332.1033011274,2899338.7735714284,2336577.9042857145,1182935.0267646785,921610.424149357,2476968.6693333336,1982103.514,978054.534901918,775158.3046925361
2019-02-09,2204244.85,1794590.32,Train,2019,2,9,5,1,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,326,1,0,1.0,15.0,15.0,1.0,1887002.96,1514639.32,1988116.58,1648391.91,2940618.52,2385985.7,1259650.79,1032558.86,2144621.01,1686060.42,1873951.5585714285,1528682.2471428572,165066.05043869087,122654.0766747375,2890238.1750000003,2325192.115714286,1190731.0731821198,931358.2799380783,2477924.8063333333,1982050.2356666664,977442.7232061883,775191.4830318668
2019-02-10,2992194.41,2405467.55,Train,2019,2,10,6,1,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,325,2,0,1.0,15.0,15.0,1.0,2204244.85,1794590.32,2075616.33,1663159.13,4391507.1,3459322.38,2153841.45,1671962.72,2584198.15,2095864.1,1904827.0257142857,1549567.7342857143,205291.56135866654,154697.2365441976,2837640.055714286,2282949.588571429,1204518.5167969526,941742.5568206776,2509411.275,2007451.2843333331,951720.7871782039,755234.2448882221
2019-02-11,3050258.51,2505704.13,Train,2019,2,11,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,324,3,0,1.0,15.0,15.0,1.0,2992194.41,2405467.55,1690969.52,1412906.86,4748349.69,3779471.66,2073990.81,1674370.35,2962791.58,2320546.01,2035766.7514285713,1655611.7942857142,462970.5013190187,361600.9542522774,2737689.149285714,2207674.2435714286,1120808.9396762468,880614.1206699889,2537356.373666667,2031901.4453333332,953227.2415050253,755871.5963445578
2019-02-12,2270445.76,1865294.51,Train,2019,2,12,1,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,323,4,0,1.0,15.0,15.0,1.0,3050258.51,2505704.13,1648913.11,1341931.74,4822586.51,3839462.75,3354624.45,2671314.89,3622566.63,2796978.04,2229950.8928571427,1811725.69,567510.0795700423,461461.79974888783,2616396.922142857,2116690.8485714286,967937.6714085945,763778.0076393947,2569898.6303333333,2059612.5713333334,953527.2819680785,757549.0774905132
2019-02-13,2305149.57,1875958.77,Train,2019,2,13,2,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,322,5,0,1.0,15.0,15.0,1.0,2270445.76,1865294.51,2019237.55,1620812.0,3962494.16,3161585.88,2361690.18,1807957.6,4418784.14,3538184.9,2318741.2714285715,1886491.8,506829.18758870196,412455.13298474555,2434101.154285714,1975678.8314285714,732062.8711878123,581808.495679991,2533759.3406666666,2032745.2253333332,943250.2503365054,749355.1640154202
2019-02-14,2959207.82,2441504.63,Train,2019,2,14,3,0,1,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,321,6,1,1.0,15.0,15.0,1.0,2305149.57,1875958.77,1807804.86,1498934.77,3557233.24,2914824.87,1504083.3,1181548.42,4218153.95,3395697.77,2359585.8457142855,1922941.3385714286,489908.0275604514,396009.3910736728,2315719.397857143,1883848.3235714287,585159.5826672205,471170.6701858594,2531874.6536666667,2035011.931,943662.3095204682,748754.3695272043
2019-02-15,2813189.48,2241015.21,Train,2019,2,15,4,0,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,320,7,0,1.0,15.0,15.0,1.0,2959207.82,2441504.63,1887002.96,1514639.32,2922884.32,2311260.65,1724908.79,1349961.65,3128927.36,2501462.4,2524071.9828571426,2057594.1757142858,466503.60546556755,387974.9214580885,2273003.2964285715,1850039.7349999999,503719.0912935355,403645.79229826055,2580378.8043333334,2077010.4713333333,926248.2177803189,734431.0511692219
2019-02-16,2890421.0,2337140.26,Train,2019,2,16,5,1,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,319,8,0,1.0,15.0,15.0,1.0,2813189.48,2241015.21,2204244.85,1794590.32,1988116.58,1648391.91,2280332.07,1816414.62,3463265.1,2649618.11,2656384.3428571424,2161362.16,378800.68340374087,307304.4029997432,2265167.9507142855,1845022.2035714288,493583.77585739456,397866.77942751534,2616654.8273333334,2106712.256666667,912802.2491819146,721925.3897562727
2019-02-17,3658575.54,2895275.54,Train,2019,2,17,6,1,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,318,9,0,1.0,15.0,15.0,1.0,2890421.0,2337140.26,2992194.41,2405467.55,2075616.33,1663159.13,1474326.17,1227149.16,4206774.3,3318989.93,2754409.507142857,2238869.294285714,327622.81476713525,264871.30314693524,2329618.266428571,1894218.5142857141,513146.73101383034,413940.3984892583,2636991.125,2124069.778,911846.5238251436,720964.3356076797
2019-02-18,4680433.34,3760557.76,Train,2019,2,18,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,317,10,0,1.0,15.0,15.0,1.0,3658575.54,2895275.54,3050258.51,2505704.13,1690969.52,1412906.86,1754206.62,1335367.18,3926304.19,3167573.08,2849606.8114285716,2308841.864285714,472856.0598953652,362808.925864888,2442686.7814285713,1982226.8292857143,616802.0491735487,485782.21901591046,2709799.4373333333,2179673.9906666665,902969.6565029928,713694.4797341891
2019-02-19,1783513.49,1498699.8,Train,2019,2,19,1,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,316,11,0,1.0,15.0,15.0,1.0,4680433.34,3760557.76,2270445.76,1865294.51,1648913.11,1341931.74,3160071.59,2517012.51,4186201.52,3338454.11,3082488.93,2488106.6685714284,843957.2684490308,662514.7922803509,2656219.911428571,2149916.1792857144,820406.2424753634,651179.7786926092,2807340.328,2260513.6766666668,952855.6970320697,751130.6961511475
2019-02-20,3142305.74,2556936.4,Train,2019,2,20,2,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,315,12,0,1.0,15.0,15.0,1.0,1783513.49,1498699.8,2305149.57,1875958.77,2019237.55,1620812.0,2299476.91,1856585.16,5091061.73,4033905.61,3012927.177142857,2435735.9957142854,936984.0311128872,730911.218391695,2665834.2242857143,2161113.897857143,808394.3559083159,637419.366135604,2761455.0579999997,2226569.919666667,968303.2389194574,762069.001544072
2019-02-21,3225995.91,2685076.1,Train,2019,2,21,3,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,314,13,0,1.0,15.0,15.0,1.0,3142305.74,2556936.4,2959207.82,2441504.63,1807804.86,1498934.77,2108562.98,1708188.75,3907743.08,3150049.7,3132520.915714286,2533018.5142857144,883487.9250805681,688050.2684710445,2746053.3807142857,2227979.9264285713,794905.1667634316,625367.5362241045,2789549.352333334,2249914.961,966662.7351817564,761070.6906904604
2019-02-22,2981029.98,2400898.37,Train,2019,2,22,4,0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,313,14,0,1.0,15.0,15.0,1.0,3225995.91,2685076.1,2813189.48,2241015.21,1887002.96,1514639.32,1826741.5,1369479.14,3063440.84,2341066.15,3170633.5,2567814.4385714284,880514.7778830953,688809.4143261965,2847352.7414285713,2312704.307142857,755530.257601723,598783.0094884699,2826797.1166666667,2282477.8726666663,961030.1538927687,757985.4634976488
